from,to,start,end
IAH,TYR,1353462780,1353465420
IAD,DFW,1353415860,1353426420
DTW,LEX,1353415980,1353419580
MKE,ATL,1353412560,1353419700
DTW,IAD,1353414540,1353419880
IND,ATL,1353413580,1353419520
MSN,ATL,1353412200,1353419220
ABR,MSP,1353414840,1353419280
LGA,MSP,1353409380,1353419460
PVD,FLL,1353412500,1353423000
SEA,OAK,1353455520,1353463260
PHL,RIC,1353415320,1353420060
IAH,DAL,1353416820,1353419940
EWR,CLT,1353411120,1353419700
PHL,CVG,1353413460,1353419700
CLT,DFW,1353414540,1353423960
FAT,SFO,1353417000,1353419820
STL,ORD,1353415980,1353420120
SDF,BWI,1353414540,1353419520
IND,MCI,1353414540,1353419700
MFR,PDX,1353416400,1353419700
PNS,ATL,1353418080,1353422220
PHL,PHF,1353415020,1353419940
MKE,EWR,1353411420,1353419880
MSN,MSP,1353416400,1353420060
FNT,ATL,1353412620,1353419940
HOU,DAL,1353416340,1353419880
BHM,IAH,1353412560,1353419940
GSP,LGA,1353412980,1353420480
ATL,SAT,1353463200,1353472500
FWA,MSP,1353414120,1353419640
MLI,ORD,1353448680,1353451680
BWI,MIA,1353410820,1353420420
LSE,ORD,1353416640,1353420540
DTW,FLL,1353410400,1353419340
TVC,ORD,1353416520,1353420300
SDF,ORD,1353415500,1353420360
MCO,BWI,1353411900,1353418920
PIA,MSP,1353415020,1353419760
HPN,ORD,1353414000,1353422880
BUF,MDW,1353412740,1353419640
ATL,RDU,1353414780,1353419400
BWI,MCO,1353411840,1353419580
EWR,IAH,1353406560,1353420060
PHL,PWM,1353414540,1353419460
DAB,ATL,1353413520,1353419700
BTV,ORD,1353408600,1353419640
CHA,DTW,1353413820,1353419460
DFW,SGF,1353432540,1353437100
SDF,PHL,1353412620,1353419760
ORD,BDL,1353412980,1353420420
CVG,BOS,1353412560,1353419880
DTW,GSP,1353414060,1353419820
DTW,MIA,1353410100,1353420420
STL,DEN,1353412200,1353419700
PHL,ORF,1353416100,1353420120
EWR,ORD,1353412860,1353420420
ROC,ATL,1353413340,1353420960
PHL,CMH,1353414720,1353420000
PIT,FLL,1353410700,1353420000
LGA,MSP,1353410520,1353420600
XNA,ATL,1353416100,1353422280
EWR,MIA,1353409620,1353420420
ATL,IND,1353414960,1353420360
MCI,ORD,1353414960,1353419940
ATL,PIT,1353414120,1353419880
CLT,DTW,1353413760,1353419580
HOU,STL,1353413220,1353419580
CLE,ATL,1353412620,1353419820
RDU,DFW,1353409320,1353420480
CMH,DTW,1353415980,1353419880
IAD,PHL,1353417300,1353420420
JAX,BHM,1353414060,1353418320
RKS,SLC,1353419280,1353422940
ORF,ATL,1353413520,1353419580
PNS,IAH,1353413220,1353419280
JAX,ATL,1353415380,1353420000
PHL,ABE,1353463440,1353464760
EWR,MDW,1353418380,1353426180
BHM,HOU,1353413580,1353420420
ATL,IAH,1353411600,1353419820
PHX,LAS,1353416280,1353419820
TPA,DTW,1353410820,1353419880
OMA,DEN,1353413940,1353419220
MSY,DFW,1353414600,1353420540
EWR,BOS,1353416640,1353419700
PNS,DCA,1353412440,1353420660
CLE,ATL,1353414120,1353420420
MDT,ORD,1353412620,1353420480
SLC,DEN,1353467400,1353472260
BUF,BOS,1353415020,1353419700
DFW,IAH,1353414960,1353420540
DCA,BOS,1353414840,1353419520
DAL,ABQ,1353413040,1353419400
MBS,DTW,1353417540,1353420000
ATL,FLL,1353414300,1353420360
LGA,ORD,1353411000,1353420660
ICT,ATL,1353412560,1353419460
DFW,STL,1353414900,1353420480
MLI,ORD,1353416880,1353420360
JFK,FLL,1353409080,1353419460
CAE,LGA,1353413340,1353419940
BOS,RDU,1353412080,1353419520
BOS,MVY,1353417600,1353420000
BOS,ACK,1353416700,1353419880
EYW,RSW,1353416400,1353420240
MCI,DTW,1353413820,1353420060
BOS,STL,1353409740,1353420900
PBI,BOS,1353409440,1353419700
RST,ORD,1353415380,1353420660
BOS,EWR,1353415380,1353420420
JAX,BWI,1353413460,1353419700
CAE,ORD,1353412800,1353420060
TPA,BWI,1353411600,1353419580
ORD,DCA,1353414420,1353420840
VPS,IAH,1353413580,1353420360
SDF,MSP,1353413640,1353420360
MSP,IAH,1353409800,1353420300
ACY,MCO,1353414600,1353421800
GSO,DCA,1353416400,1353420900
MAF,DAL,1353416040,1353419580
IAD,PVD,1353416100,1353420360
TPA,BWI,1353411960,1353419400
BNA,EWR,1353412260,1353419460
STL,DTW,1353414840,1353420360
MDW,PHL,1353413400,1353419700
ICT,MSP,1353413280,1353419760
MOT,MSP,1353415800,1353420420
CPR,DEN,1353416700,1353419880
DLH,MSP,1353415800,1353419640
BHM,DTW,1353412860,1353420000
ATW,ATL,1353412920,1353420240
IAD,CVG,1353415560,1353420120
DFW,ORD,1353412800,1353420420
ATL,DTW,1353414060,1353420720
MKE,LGA,1353412680,1353419940
BOS,ORF,1353412260,1353419880
BOS,MCO,1353408960,1353419280
EYW,TPA,1353416280,1353420480
IAD,MDW,1353413040,1353420120
DFW,BTR,1353416100,1353420660
SAT,IAH,1353415920,1353420300
ROC,ORD,1353413820,1353420600
CAK,MCO,1353412260,1353420060
CVG,EWR,1353414480,1353420720
LBB,DAL,1353415860,1353419580
OKC,DEN,1353412740,1353420000
STL,ORD,1353416520,1353420780
ORD,ATL,1353414060,1353420720
OAK,ONT,1353464460,1353468840
HOU,MSY,1353416340,1353419580
CLE,PHL,1353414180,1353420360
TYS,IAH,1353411360,1353420240
MEM,IAH,1353414000,1353420600
IAH,LFT,1353417300,1353420000
ROA,ORD,1353413760,1353419940
BWI,FLL,1353412800,1353420240
MSP,DEN,1353413520,1353420180
TUL,DTW,1353412740,1353420780
PIA,DTW,1353415920,1353420900
ALB,MSP,1353410820,1353420600
BNA,ORD,1353414480,1353420180
PIA,ATL,1353413940,1353419760
SDF,DTW,1353415680,1353420360
TVC,DTW,1353416100,1353420300
IYK,LAX,1353416160,1353419940
HSV,IAH,1353413100,1353420480
SYR,ATL,1353411000,1353419940
BWI,PHL,1353463440,1353465900
EWR,DTW,1353414180,1353420300
BWI,ALB,1353414840,1353418860
DAL,ELP,1353414300,1353420420
SYR,ORD,1353412500,1353420900
TUL,STL,1353415080,1353419280
PHL,DTW,1353414360,1353420240
IAH,DFW,1353416520,1353420900
CAK,PHL,1353414300,1353419940
GRR,DTW,1353417360,1353420060
ORD,DFW,1353412800,1353420960
RDU,LGA,1353414180,1353420360
BOS,PBI,1353408840,1353419880
ICT,ATL,1353413580,1353420480
EWR,FLL,1353410940,1353420900
MOB,DFW,1353413880,1353421020
MHT,MDW,1353409920,1353419460
LGA,MCO,1353410760,1353420840
IAH,MOB,1353464340,1353468660
LGA,DTW,1353413580,1353420600
ATL,ABY,1353417540,1353420780
DEN,SAN,1353460140,1353468540
CLE,LGA,1353414180,1353420660
PHL,GSO,1353414960,1353420780
BOS,ORD,1353410820,1353420600
EWR,ORD,1353412380,1353420720
ICT,DFW,1353416160,1353420900
MOT,DEN,1353413640,1353420360
OKC,DTW,1353412680,1353420960
CWA,MSP,1353416460,1353419700
ORD,PIT,1353416040,1353420780
PHX,LAS,1353472680,1353476220
FLL,BWI,1353410820,1353420420
IAD,CLT,1353416520,1353420660
PHL,MSP,1353410700,1353420060
DTW,BWI,1353414600,1353420540
EWR,MSP,1353410340,1353420180
SHV,ATL,1353414840,1353420120
PBI,ATL,1353414720,1353420840
FSD,DEN,1353413160,1353420120
LAS,ONT,1353465660,1353468480
MSP,MSN,1353417300,1353420420
MCO,BWI,1353412320,1353420060
GPT,DFW,1353455400,1353461940
ART,ORD,1353413400,1353421080
SEA,DEN,1353472680,1353481380
ORD,MIA,1353410760,1353421140
BNA,BWI,1353413880,1353420000
ACV,SMF,1353415980,1353420360
FLL,EWR,1353409860,1353420420
FLL,IND,1353410880,1353420780
TLH,DCA,1353413220,1353420600
BOS,PIT,1353412620,1353419820
MCO,EWR,1353412320,1353421080
XNA,IAH,1353414300,1353420120
ORD,GRR,1353418020,1353420720
ORD,OMA,1353416340,1353420720
JFK,RSW,1353409860,1353420240
SDF,LGA,1353413580,1353420900
DCA,IAH,1353409140,1353421260
LNK,MSP,1353414420,1353420300
DSM,DCA,1353412740,1353420360
RIC,MSP,1353410100,1353419940
DCA,LGA,1353416160,1353420300
CLT,ATL,1353416340,1353420720
JAX,DCA,1353414360,1353420660
SLC,LAS,1353416340,1353420480
MSP,MCI,1353415920,1353420360
MSY,DCA,1353412620,1353420840
HYA,MVY,1353419760,1353420600
BNA,DFW,1353414540,1353421560
ORD,PHX,1353408840,1353420900
EYW,RSW,1353416400,1353420240
PIT,MDW,1353415200,1353420060
PDX,SEA,1353417780,1353420360
BNA,IAH,1353411900,1353420420
CHS,BWI,1353414900,1353419820
MKE,MSP,1353416400,1353420360
SAT,ATL,1353414000,1353421080
EWR,MIA,1353410760,1353421320
CLT,DTW,1353415260,1353421080
MDW,BWI,1353413580,1353419880
ATL,AGS,1353417780,1353420540
MCO,LGA,1353412500,1353420960
AUS,DFW,1353417240,1353421260
TPA,PIT,1353412500,1353420600
DSM,DTW,1353414240,1353420420
BWI,ATL,1353413940,1353420600
CMH,BNA,1353416280,1353420480
MCO,JFK,1353412380,1353420720
PHL,PVD,1353416340,1353420780
DTW,BWI,1353414480,1353419700
STL,IAH,1353412620,1353420840
IAD,CMH,1353417060,1353421260
MSP,DEN,1353414240,1353420780
ORD,MSP,1353416580,1353421080
BWI,FLL,1353412560,1353421140
TPA,HOU,1353412620,1353421020
CAE,ATL,1353415620,1353420120
ATL,EWR,1353413640,1353420900
RNO,SFO,1353417240,1353421080
PHL,PIT,1353415560,1353420360
DFW,MSP,1353412200,1353420960
OMA,DTW,1353413460,1353420840
TYS,DTW,1353414900,1353420420
CAK,ATL,1353415140,1353420720
MLI,MSP,1353416460,1353420840
IND,MCO,1353413640,1353420960
RDU,BWI,1353416460,1353420240
HOU,FLL,1353465540,1353472740
DEN,SAN,1353463920,1353471540
MKE,ORD,1353417660,1353421200
ATL,JAX,1353417240,1353420900
HOU,BNA,1353464040,1353470040
MSP,ATL,1353413340,1353421380
LNK,DEN,1353415020,1353420540
PWM,ORD,1353408360,1353420780
BOS,ATL,1353411600,1353420900
BOS,EWR,1353416520,1353421440
IAH,DFW,1353417000,1353421860
HDN,DEN,1353417000,1353420480
DTW,RDU,1353415680,1353421020
ABQ,PHX,1353416460,1353420480
TPA,DCA,1353412800,1353420960
CLT,MEM,1353415080,1353421320
IAH,MSY,1353417300,1353421380
DCA,CLT,1353416400,1353421140
DFW,DTW,1353411480,1353421020
MSP,DTW,1353414420,1353420660
CLE,ORD,1353416880,1353421380
AUS,ATL,1353414420,1353421020
CLE,CLT,1353415980,1353421200
ORD,FLL,1353411000,1353420360
MHT,MCO,1353409080,1353420360
TUS,LAX,1353414900,1353420840
MDW,LGA,1353412860,1353420480
BOS,JFK,1353416100,1353420600
STL,EWR,1353412500,1353420720
FLL,EWR,1353411660,1353421560
ATL,LEX,1353416700,1353421320
ORF,MCO,1353413820,1353420900
STL,DEN,1353412860,1353421020
SMF,SNA,1353464760,1353469440
LGA,MEM,1353409380,1353420420
FSD,MSP,1353416700,1353420540
ATL,BWI,1353414540,1353420960
IAH,MFE,1353417120,1353421200
IAD,BUF,1353416220,1353420540
LGA,FLL,1353411120,1353421380
IAD,TYS,1353416700,1353421380
PIT,MCO,1353412860,1353420900
ORD,SFO,1353462900,1353479520
PHL,BNA,1353413640,1353421440
IAD,SYR,1353416880,1353420540
STL,MDW,1353417420,1353420840
PHL,DCA,1353417600,1353421560
ORF,BWI,1353417120,1353420420
GJT,DEN,1353417060,1353420960
DTW,ATL,1353415200,1353421560
ORD,MCI,1353416940,1353421740
MCI,DEN,1353414600,1353420660
ABQ,PHX,1353417060,1353421620
ATL,DEN,1353409800,1353421620
BOS,ORD,1353412800,1353422640
DSM,DEN,1353414720,1353421440
CMH,DFW,1353412500,1353421740
OMA,DEN,1353415380,1353420780
IAD,ATL,1353415440,1353421500
SYR,DTW,1353415440,1353421020
IAH,BTR,1353417600,1353421020
BWI,CLT,1353416760,1353421440
HPN,FLL,1353410700,1353421260
PSP,SFO,1353415800,1353421560
GRK,ATL,1353414540,1353421680
BMI,DTW,1353416520,1353421620
ELP,PHX,1353417420,1353421560
BWI,BOS,1353416760,1353420900
ATL,BDL,1353414000,1353421500
MKE,DEN,1353412500,1353420720
MCO,ATL,1353415920,1353420960
CLT,BWI,1353415920,1353421380
MDW,CLE,1353416940,1353420960
DRO,DEN,1353415260,1353421200
RIC,ORD,1353415440,1353421560
MCO,DFW,1353410820,1353421800
BIS,DEN,1353414240,1353420780
ORD,IAH,1353412680,1353421620
ORD,EWR,1353414600,1353421860
JFK,DEN,1353464340,1353479700
CLT,ORD,1353414780,1353421200
CLT,PIT,1353415680,1353420900
DFW,MCI,1353416880,1353422100
DFW,IAH,1353418200,1353421620
DFW,FLL,1353414600,1353421740
JFK,BOS,1353417840,1353421620
DFW,TUL,1353417840,1353421860
MEM,DCA,1353413760,1353421260
ORD,BOS,1353413880,1353421800
JFK,RIC,1353416580,1353421020
HSV,DCA,1353414180,1353421200
RSW,DTW,1353410400,1353420360
ATL,EWR,1353414600,1353421680
PHL,ORD,1353414060,1353421920
JFK,PIT,1353416160,1353421860
RDU,MCO,1353415140,1353421320
ORD,CVG,1353418260,1353421800
ELP,DEN,1353414420,1353421500
CIC,SFO,1353418500,1353422280
GPT,DFW,1353415920,1353422820
ORD,DTW,1353416700,1353421380
ORD,STL,1353417960,1353421380
JFK,DCA,1353417300,1353421980
BWI,ATL,1353464820,1353470940
MOD,SFO,1353418500,1353421260
CVG,ORD,1353417600,1353421440
ORD,BHM,1353415740,1353421320
DCA,MCO,1353413460,1353421560
BWI,RDU,1353416820,1353420840
BOS,ORD,1353412560,1353421980
MHT,EWR,1353414360,1353421620
CLT,PHL,1353415680,1353421200
JAN,HOU,1353415560,1353420720
ATL,VLD,1353417720,1353420960
BWI,MDW,1353414240,1353420960
MKE,IAH,1353411780,1353421320
BNA,HOU,1353413220,1353420780
BWI,STL,1353411660,1353419040
STL,ATL,1353416040,1353421320
RSW,JFK,1353411240,1353421500
TPA,MSY,1353414720,1353420540
SAT,STL,1353413280,1353420240
MCI,MSP,1353416100,1353421140
PHL,BOS,1353417180,1353421740
LIT,DCA,1353413340,1353421320
RDU,ATL,1353458700,1353463620
IAD,GSO,1353417060,1353421320
LGA,ATL,1353412440,1353421260
SHD,IAD,1353418680,1353421500
ATL,FAY,1353417000,1353421080
BOS,DTW,1353412920,1353421140
BOS,MIA,1353410760,1353422100
IND,DTW,1353416100,1353420180
DCA,ORD,1353415500,1353421860
AVP,PHL,1353454380,1353457380
BWI,GRR,1353416100,1353421440
HPN,ATL,1353413820,1353422040
HOU,DAL,1353418080,1353421380
CMH,DEN,1353408780,1353421380
DFW,CRP,1353418380,1353422340
BOI,PDX,1353416760,1353421980
ATL,GSO,1353420120,1353424440
ORD,CMH,1353417900,1353421920
TPA,LGA,1353412500,1353421080
LGA,ORD,1353412860,1353422160
IAD,PIT,1353420240,1353423300
PHF,ATL,1353415920,1353422160
DCA,BOS,1353418860,1353424440
LGA,DCA,1353416040,1353421200
BOS,LGA,1353415980,1353421140
CAE,CLT,1353419460,1353421920
CLT,MEM,1353415140,1353421800
HRL,HOU,1353417780,1353421200
CVG,ORD,1353418260,1353422100
CPR,SLC,1353417540,1353421740
MAF,DEN,1353415260,1353421560
FLL,ATL,1353415080,1353421920
OMA,DCA,1353412380,1353422100
BOI,SLC,1353418020,1353421560
ATL,BHM,1353419700,1353422460
DFW,SAT,1353418920,1353422160
AUS,PHX,1353412800,1353421320
GSP,CLT,1353419220,1353421680
LGA,SYR,1353416700,1353421680
IAD,DAY,1353416460,1353421140
MSP,DCA,1353412200,1353422280
BUF,EWR,1353416640,1353421860
MKE,ATL,1353414480,1353421560
DFW,PHX,1353412560,1353421200
PHL,FLL,1353412440,1353421260
LMT,SFO,1353416160,1353421200
HOU,SAT,1353417900,1353421140
CSG,DFW,1353414240,1353422280
TPA,MDW,1353411900,1353421320
IND,DEN,1353411600,1353421080
BOS,MCO,1353410580,1353421860
LWS,PUW,1353420120,1353421620
ATL,LGA,1353414120,1353421380
BUF,JFK,1353417120,1353421080
ACK,HYA,1353420360,1353421920
ALB,BOS,1353418260,1353421920
SAT,PHX,1353412860,1353422460
CLT,ATL,1353418080,1353422460
EWR,ATL,1353414360,1353421920
PVD,MCO,1353411180,1353421200
MSO,DEN,1353416100,1353421740
ORD,DEN,1353412980,1353421500
MSP,ORD,1353416700,1353421620
BOS,MKE,1353412680,1353421560
FSM,ATL,1353416400,1353421740
GRI,DFW,1353416400,1353422280
FLL,ATL,1353414840,1353421920
JFK,BWI,1353417240,1353421560
DAY,ATL,1353415980,1353421800
DAL,MSY,1353416280,1353420540
ACK,HYA,1353420360,1353421920
DAY,DEN,1353410700,1353421320
AUS,DEN,1353413400,1353421560
MFR,SFO,1353416760,1353421860
VPS,ATL,1353417960,1353422220
CAK,DEN,1353409440,1353421140
TPA,BDL,1353411780,1353421440
MHT,BWI,1353416520,1353421440
PHL,ATL,1353414420,1353421800
IDA,DEN,1353415380,1353421260
ELP,DFW,1353416100,1353422400
MDT,ORD,1353415800,1353422220
MSY,HOU,1353417120,1353421380
DCA,MCO,1353412800,1353421200
XNA,LGA,1353412440,1353422340
MKE,RSW,1353412260,1353421920
ATL,LGA,1353414660,1353422040
BOS,PHL,1353418140,1353422340
LGA,ORD,1353412680,1353422820
MTJ,DEN,1353417720,1353422040
TWF,SLC,1353418500,1353421080
PHL,DFW,1353409980,1353422400
IAD,DTW,1353416520,1353421260
LGA,FLL,1353411900,1353421560
PIT,EWR,1353417540,1353422160
MSN,DFW,1353414360,1353422340
ATL,MGM,1353418020,1353421500
LGA,RIC,1353416040,1353421800
BTR,ATL,1353417000,1353422160
DEN,PHX,1353415560,1353421980
CVG,MIA,1353413760,1353422400
MIA,ORD,1353411180,1353421920
IND,PHX,1353408960,1353421920
TVC,ORD,1353418200,1353422220
MYR,FLL,1353417000,1353421860
ORD,GSO,1353416100,1353422280
MGM,ATL,1353418560,1353422100
MVY,BOS,1353420600,1353422400
MDW,DEN,1353413520,1353421740
BOS,RSW,1353409020,1353421500
OMA,MDW,1353416760,1353422220
IAD,IND,1353416760,1353422280
LGA,MKE,1353413580,1353421920
FLL,BWI,1353413100,1353421800
DCA,ORD,1353415200,1353422520
ATL,SDF,1353417840,1353421980
CLE,GRR,1353419340,1353422700
EAT,SEA,1353419940,1353422280
HSV,ORD,1353415800,1353422520
LGA,MKE,1353412560,1353421980
MCI,DCA,1353412680,1353422160
HLN,SLC,1353416700,1353421440
MKE,DFW,1353414060,1353422700
SBN,ORD,1353419400,1353421680
STL,ATL,1353416820,1353422280
MSY,JFK,1353412980,1353422280
BIS,MSP,1353415800,1353421800
MDW,DTW,1353417420,1353421620
PBI,EWR,1353413220,1353422640
PBI,ORD,1353411660,1353422700
LIT,ATL,1353417120,1353421920
MEM,ATL,1353416940,1353421980
RDU,LGA,1353416940,1353422700
RSW,PIT,1353413100,1353421920
LFT,ATL,1353416640,1353422520
JFK,IAD,1353417600,1353421800
ATL,HPN,1353414480,1353421800
PHX,LAX,1353416940,1353422100
IAD,GSP,1353417060,1353421800
JAX,PHL,1353415260,1353422280
BZN,SLC,1353417480,1353421920
ATL,JAN,1353417000,1353422400
IAD,EWR,1353418560,1353421980
EUG,PDX,1353419640,1353422340
MDW,MSP,1353417720,1353422040
RDU,DCA,1353416520,1353422880
ATL,LIT,1353416760,1353422100
TPA,BNA,1353415260,1353421680
LGA,IAH,1353409140,1353422760
HOU,ATL,1353415680,1353422460
ORD,RDU,1353415320,1353422460
HSV,ATL,1353418560,1353422160
AUS,MDW,1353413040,1353422100
BOS,MSP,1353409800,1353421980
DTW,SBN,1353419100,1353421920
ATL,BNA,1353418020,1353421740
FLL,DCA,1353413160,1353422160
DCA,BOS,1353417960,1353422580
DFW,DEN,1353414240,1353422040
MDW,HOU,1353413820,1353422580
PHL,CLT,1353417300,1353422640
COS,DFW,1353416160,1353422940
DEN,SLC,1353416940,1353421740
BWI,ATL,1353415380,1353422100
DFW,DEN,1353416220,1353423240
MSP,ATL,1353414360,1353422580
CHA,ATL,1353420000,1353422400
CLE,JHW,1353419400,1353422340
MIA,DFW,1353410400,1353423000
CLT,FLL,1353415680,1353422400
IAD,BNA,1353416520,1353422520
ORD,HPN,1353413880,1353422040
EWR,ORD,1353415200,1353422640
CMH,LGA,1353416520,1353422220
EWR,RIC,1353417960,1353422820
FLL,LGA,1353412500,1353422220
DTW,MCO,1353414600,1353422340
MCO,FLL,1353418620,1353422040
MIA,LGA,1353412380,1353422520
MHT,DTW,1353413340,1353422700
BOS,PVC,1353420600,1353422400
EYW,MIA,1353420600,1353423000
ABI,DFW,1353419880,1353422880
IAH,LIT,1353417240,1353422460
SDF,ORD,1353417840,1353423420
MVY,BOS,1353420600,1353422400
DEN,DFW,1353415080,1353423060
BUF,CLT,1353416160,1353422400
TPA,RDU,1353416160,1353421920
ASE,DEN,1353419760,1353422520
ISP,MCO,1353412860,1353421980
TLH,ATL,1353419520,1353423060
RDU,EWR,1353418380,1353423060
GSO,ATL,1353417780,1353422640
LMT,PDX,1353419280,1353423000
HOU,MDW,1353413640,1353422040
CHS,ATL,1353418800,1353423300
BOS,DCA,1353416160,1353421920
TUS,PHX,1353419700,1353422040
LEX,LGA,1353415740,1353422100
ORF,DCA,1353418920,1353422700
IAH,ATL,1353416220,1353422520
JFK,PIT,1353416940,1353422520
MDW,ATL,1353415560,1353421620
MBS,ORD,1353419220,1353422940
LAS,LAX,1353418320,1353422400
TPA,DTW,1353413400,1353421920
ORD,MSN,1353419460,1353423120
MSO,SLC,1353417300,1353422400
JFK,BUF,1353417000,1353422100
ORD,ROA,1353417360,1353422880
BOS,DFW,1353408000,1353423060
IAH,ORD,1353414300,1353423120
ACY,FLL,1353412800,1353421440
OKC,SLC,1353413460,1353422220
DTW,BOS,1353416460,1353422700
CLT,RSW,1353415440,1353422400
IAD,BOS,1353418200,1353422940
CLE,BWI,1353417780,1353421740
ABQ,DAL,1353416820,1353422400
IAD,ORF,1353419580,1353422820
TXK,DFW,1353453720,1353456780
MKE,LGA,1353414240,1353422820
BOS,DCA,1353417360,1353422700
ATL,AVL,1353419160,1353422940
CMH,RSW,1353413940,1353422520
CAE,CLT,1353419400,1353423300
RSW,ORD,1353412260,1353423060
MEM,ORD,1353416880,1353422880
MCO,JFK,1353414660,1353423000
EWR,MCO,1353413220,1353423420
EWR,DAY,1353417000,1353423120
IAD,MDT,1353420000,1353422460
SYR,MCO,1353412200,1353422700
OMA,SLC,1353412920,1353422100
MIA,JFK,1353411660,1353421500
ATL,GPT,1353417300,1353421920
ORD,EWR,1353416220,1353423540
CLE,DFW,1353413880,1353423180
MCO,ISP,1353414240,1353422580
GSP,ATL,1353418440,1353423180
CLT,MIA,1353414660,1353421320
EYW,ATL,1353415860,1353423060
AVP,ATL,1353415020,1353422760
AUS,DAL,1353418860,1353422100
DEN,MCI,1353417540,1353422940
ISN,MSP,1353416460,1353422340
BDL,DFW,1353410040,1353423600
BMI,ORD,1353453660,1353456540
BIL,MSP,1353415800,1353422640
DCA,ATL,1353416220,1353422640
BHM,CLT,1353418140,1353422640
MIA,EWR,1353412980,1353423480
STL,LGA,1353414540,1353422940
ATL,BOS,1353414600,1353422760
MSP,DEN,1353415860,1353422700
PWM,ATL,1353412560,1353423060
ITH,PHL,1353419580,1353423240
MSY,ORD,1353414960,1353422580
MCI,ATL,1353415260,1353422400
ORD,TOL,1353419640,1353423240
CMH,TPA,1353414660,1353422280
ACK,BOS,1353420300,1353423180
DAL,ATL,1353416160,1353423540
ATL,MOB,1353417420,1353422340
ACK,BOS,1353420300,1353423180
BOS,LGA,1353419580,1353423420
ORD,DFW,1353416400,1353423060
SHV,IAH,1353420600,1353423540
SDF,ATL,1353418440,1353423420
HYA,ACK,1353421200,1353422700
ORD,GSP,1353417600,1353423480
DCA,SDF,1353416400,1353423480
FLL,LGA,1353413160,1353422820
HYA,ACK,1353421200,1353422700
ATL,VPS,1353418800,1353423120
MEM,CLT,1353417780,1353423360
IAD,ORD,1353417360,1353423840
DTW,CMH,1353418920,1353422340
BHM,MCO,1353416880,1353422280
PHX,DEN,1353416100,1353422340
ORD,DFW,1353414840,1353423780
MSY,ATL,1353417300,1353423000
MRY,LAX,1353419700,1353423720
ATL,MEM,1353418860,1353423480
EWR,CMH,1353417180,1353422880
RSW,MDW,1353412440,1353423420
IND,ATL,1353417840,1353423060
JFK,MCO,1353413280,1353423240
MSP,EWR,1353412680,1353422340
CLT,LGA,1353416400,1353422880
SUN,SLC,1353419280,1353422640
FLL,BOS,1353412620,1353423420
BIL,SLC,1353417660,1353423120
DLH,DTW,1353417000,1353423240
ORD,MSP,1353420000,1353423480
JFK,FLL,1353413340,1353423840
LGA,TPA,1353411780,1353423120
DTW,LGA,1353418260,1353423780
SAT,ORD,1353413940,1353423300
AUS,DFW,1353419820,1353424140
MCO,CVG,1353416220,1353423360
IAD,DEN,1353409680,1353422760
PBI,ATL,1353417420,1353423300
CVG,ATL,1353418380,1353423540
BOI,SEA,1353418500,1353423900
LGA,CLT,1353416280,1353422880
IAH,MEM,1353417180,1353423780
EWR,GSO,1353417960,1353423480
FLL,ATL,1353415200,1353422160
ATL,MSP,1353414720,1353423300
ATL,RSW,1353418500,1353423780
ORD,DSM,1353419880,1353423840
LGA,CLE,1353417840,1353423660
EUG,SEA,1353419760,1353423480
BOS,ALB,1353419880,1353423480
BDL,PBI,1353412500,1353422880
BOS,JAX,1353412800,1353423120
ORD,GRB,1353420840,1353423840
ORD,SYR,1353416700,1353423780
